Department,Department Name,Division,Gender,Base Salary,Grade
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,F,67249.64,20
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,104680,24
HHS,Department of Health and Human Services,Aging & Disability Services Division,F,115099,26
HHS,Department of Health and Human Services,Child Welfare Services,F,154356.88,M2
HHS,Department of Health and Human Services,Public Health Services Division,F,86474.37,24
HHS,Department of Health and Human Services,Public Health Services Division,M,104680,24
HHS,Department of Health and Human Services,School Health Services,F,60003.13,15
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,F,55111.29,13
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,99852,23
HHS,Department of Health and Human Services,Services to End and Prevent Homelessness Division,F,62488,13
HHS,Department of Health and Human Services,School Health Services,F,60003.13,15
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,F,85560.03,20
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,104680,24
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,115099,26
HHS,Department of Health and Human Services,Child Welfare Services,F,78902,18
HHS,Department of Health and Human Services,Services to End and Prevent Homelessness Division,F,94212,24
HHS,Department of Health and Human Services,School Health Services,F,62870.5,16
HHS,Department of Health and Human Services,Director's Office Division,F,45424,21
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,104680,24
HHS,Department of Health and Human Services,Aging & Disability Services Division,F,104680,24
HHS,Department of Health and Human Services,Aging & Disability Services Division,F,71852,16
HHS,Department of Health and Human Services,School Health Services,F,104680,24
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,F,127160.53,M3
HHS,Department of Health and Human Services,Child Welfare Services,F,70988.73,18
HHS,Department of Health and Human Services,Public Health Services Division,F,71852,16
HHS,Department of Health and Human Services,Public Health Services Division,F,109761,25
HHS,Department of Health and Human Services,Public Health Services Division,F,90848,21
HHS,Department of Health and Human Services,Services to End and Prevent Homelessness Division,F,99852,23
HHS,Department of Health and Human Services,School Health Services,M,69274.99,20
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,167345,M2
HHS,Department of Health and Human Services,School Health Services,F,60003.13,15
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,F,69770.42,20
HHS,Department of Health and Human Services,School Health Services,F,60003.13,15
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,46866,13
HHS,Department of Health and Human Services,Aging & Disability Services Division,F,104680,24
HHS,Department of Health and Human Services,School Health Services,F,53809.47,15
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,F,86669,20
HHS,Department of Health and Human Services,Child Welfare Services,F,99852,23
HHS,Department of Health and Human Services,School Health Services,F,50226.98,15
HHS,Department of Health and Human Services,Public Health Services Division,F,63063.36,16
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,M,68404.18,18
HHS,Department of Health and Human Services,Public Health Services Division,M,104680,24
HHS,Department of Health and Human Services,School Health Services,F,60003.13,15
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,F,104680,24
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,F,86669,20
HHS,Department of Health and Human Services,Children Youth and Family Services Division,F,39451,18
HHS,Department of Health and Human Services,School Health Services,F,48528.47,15
HHS,Department of Health and Human Services,Public Health Services Division,M,61620.28,13
HHS,Department of Health and Human Services,Child Welfare Services,F,104680,24
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,87358.36,24
HHS,Department of Health and Human Services,Chief Operating Officer Division,M,144751,M3
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,F,95236,22
HHS,Department of Health and Human Services,Services to End and Prevent Homelessness Division,F,82410.34,20
HHS,Department of Health and Human Services,Services to End and Prevent Homelessness Division,F,99852,23
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,104680,24
HHS,Department of Health and Human Services,Services to End and Prevent Homelessness Division,F,61496.55,13
HHS,Department of Health and Human Services,Child Welfare Services,F,85126.15,24
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,81339.61,24
HHS,Department of Health and Human Services,School Health Services,F,51986.08,15
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,M,104680,24
HHS,Department of Health and Human Services,School Health Services,F,48528.47,15
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,M,86669,20
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,F,86669,20
HHS,Department of Health and Human Services,School Health Services,F,62488,13
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,125708.21,M3
HHS,Department of Health and Human Services,Aging & Disability Services Division,F,73027.02,24
HHS,Department of Health and Human Services,Chief Operating Officer Division,M,115099,26
HHS,Department of Health and Human Services,School Health Services,F,51431.25,15
HHS,Department of Health and Human Services,School Health Services,F,104680,24
HHS,Department of Health and Human Services,School Health Services,F,46422.07,15
HHS,Department of Health and Human Services,School Health Services,M,109761,25
HHS,Department of Health and Human Services,School Health Services,F,78510,24
HHS,Department of Health and Human Services,Office of Eligibility and Support Services,F,104680,24
HHS,Department of Health and Human Services,Services to End and Prevent Homelessness Division,F,99852,23
HHS,Department of Health and Human Services,Services to End and Prevent Homelessness Division,F,32289.4,23
HHS,Department of Health and Human Services,Behavioral Health and Crisis Services Division,F,78902,18
HHS,Department of Health and Human Services,School Health Services,F,46886.29,15
HHS,Department of Health and Human Services,Public Health Services Division,F,52025.3,24
HHS,Department of Health and Human Services,Public Health Services Division,F,104680,24
HHS,Department of Health and Human Services,School Health Services,F,60003.13,15
HHS,Department of Health and Human Services,School Health Services,F,55692.8,15
HHS,Department of Health and Human Services,School Health Services,M,85260.4,23
HHS,Department of Health and Human Services,Public Health Services Division,F,109761,25
HHS,Department of Health and Human Services,School Health Services,F,53809.47,15
HHS,Department of Health and Human Services,School Health Services,F,104680,24
